-103.017632 52.053818 5.878788
-103.907104 52.210136 5.732615
-104.800056 52.366455 5.585462
-105.696480 52.522774 5.437327
-106.596375 52.679092 5.288211
-107.499748 52.835411 5.138114
-108.406593 52.991730 4.987036
-109.316910 53.148048 4.834978
-110.230705 53.304367 4.681938
-111.147972 53.460686 4.527917
-112.068710 53.617004 4.372915
-112.992920 53.773323 4.216932
-113.920609 53.929642 4.059968
-114.851768 54.085960 3.902024
-115.786400 54.242279 3.743098
-116.724510 54.398598 3.583191
-117.666092 54.554916 3.422303
-118.611145 54.711235 3.260435
-119.559677 54.867554 3.097585
-120.511681 55.023872 2.933754
-121.467155 55.180191 2.768942
-122.426109 55.336510 2.603149
-123.388535 55.492828 2.436375
-124.354431 55.649147 2.268620
-125.323807 55.805466 2.099885
-126.296654 55.961784 1.930168
-127.272972 56.118103 1.759470
-128.252762 56.274422 1.587791
-129.236023 56.430740 1.415131
-130.222763 56.587059 1.241490
-131.212982 56.743378 1.066869
-132.206665 56.899696 0.891266
-133.203827 57.056015 0.714682
-134.204468 57.212334 0.537117
-135.208572 57.368652 0.358571
-136.216156 57.524971 0.179044
